Spot Integral Intensity File
Grid: 36 by 6, spot diameter 1.200, spot style round
XQN, YQN, XSN, YSN, Attr, UID, Descr, Data Area, Bkg Area, (N of Saturated Pixels, Spot Integral Intensity, Spot Background Integral Intensity) x M
1, 1, 16, 3, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 17, 3, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 18, 3, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 19, 3, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 20, 3, 0, NA, NA, 2396, 1623, 0, 2.750e+002, 0.000e+000
1, 1, 21, 3, 0, NA, NA, 2396, 1623, 0, 2.570e+002, 1.106e+003
1, 1, 22, 3, 0, NA, NA, 2396, 1623, 0, 1.631e+004, 1.111e+005
1, 1, 23, 3, 0, NA, NA, 2396, 1623, 0, 1.799e+004, 0.000e+000
1, 1, 24, 3, 0, NA, NA, 2396, 1623, 0, 2.827e+004, 3.936e+004
1, 1, 25, 3, 0, NA, NA, 2396, 1623, 0, 1.535e+006, 1.231e+006
1, 1, 26, 3, 0, NA, NA, 2396, 1623, 0, 2.758e+006, 6.452e+005
1, 1, 27, 3, 0, NA, NA, 2396, 1623, 0, 3.446e+006, 2.491e+005
1, 1, 28, 3, 0, NA, NA, 2396, 1623, 0, 1.088e+003, 2.340e+002
1, 1, 29, 3, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 30, 3, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 31, 3, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 32, 3, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 33, 3, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 34, 3, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 35, 3, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 36, 3, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 1, 4, 0, NA, NA, 2396, 1623, 0, 4.886e+006, 0.000e+000
1, 1, 2, 4, 0, NA, NA, 2396, 1623, 0, 4.309e+006, 0.000e+000
1, 1, 3, 4, 0, NA, NA, 2396, 1623, 0, 4.996e+006, 0.000e+000
1, 1, 4, 4, 0, NA, NA, 2396, 1623, 0, 4.006e+006, 0.000e+000
1, 1, 5, 4, 0, NA, NA, 2396, 1623, 0, 3.893e+006, 0.000e+000
1, 1, 6, 4, 0, NA, NA, 2396, 1623, 0, 3.831e+006, 0.000e+000
1, 1, 7, 4, 0, NA, NA, 2396, 1623, 0, 3.858e+006, 0.000e+000
1, 1, 8, 4, 0, NA, NA, 2396, 1623, 0, 3.731e+006, 0.000e+000
1, 1, 9, 4, 0, NA, NA, 2396, 1623, 0, 3.817e+006, 0.000e+000
1, 1, 10, 4, 0, NA, NA, 2396, 1623, 0, 4.846e+005, 0.000e+000
1, 1, 11, 4, 0, NA, NA, 2396, 1623, 0, 7.479e+005, 0.000e+000
1, 1, 12, 4, 0, NA, NA, 2396, 1623, 0, 8.298e+005, 0.000e+000
1, 1, 13, 4, 0, NA, NA, 2396, 1623, 0, 8.096e+005, 0.000e+000
1, 1, 14, 4, 0, NA, NA, 2396, 1623, 0, 7.333e+005, 0.000e+000
1, 1, 15, 4, 0, NA, NA, 2396, 1623, 0, 2.433e+005, 0.000e+000
1, 1, 16, 4, 0, NA, NA, 2396, 1623, 0, 6.983e+005, 1.003e+003
1, 1, 17, 4, 0, NA, NA, 2396, 1623, 0, 7.771e+005, 0.000e+000
1, 1, 18, 4, 0, NA, NA, 2396, 1623, 0, 6.086e+005, 0.000e+000
1, 1, 19, 4, 0, NA, NA, 2396, 1623, 0, 4.325e+007, 1.782e+005
1, 1, 20, 4, 0, NA, NA, 2396, 1623, 0, 4.433e+007, 1.326e+005
1, 1, 21, 4, 0, NA, NA, 2396, 1623, 0, 4.415e+007, 1.380e+005
1, 1, 22, 4, 0, NA, NA, 2396, 1623, 0, 4.547e+007, 1.732e+006
1, 1, 23, 4, 0, NA, NA, 2396, 1623, 0, 4.417e+007, 3.111e+005
1, 1, 24, 4, 0, NA, NA, 2396, 1623, 0, 4.681e+007, 1.648e+006
1, 1, 25, 4, 0, NA, NA, 2396, 1623, 0, 4.995e+007, 3.519e+006
1, 1, 26, 4, 0, NA, NA, 2396, 1623, 0, 5.123e+007, 2.431e+006
1, 1, 27, 4, 0, NA, NA, 2396, 1623, 0, 5.128e+007, 1.484e+006
1, 1, 28, 4, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 29, 4, 0, NA, NA, 2396, 1623, 0, 7.820e+002, 0.000e+000
1, 1, 30, 4, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 31, 4, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 32, 4, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 33, 4, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 34, 4, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 35, 4, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 36, 4, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 1, 5, 0, NA, NA, 2396, 1623, 0, 1.138e+006, 0.000e+000
1, 1, 2, 5, 0, NA, NA, 2396, 1623, 0, 1.067e+006, 0.000e+000
1, 1, 3, 5, 0, NA, NA, 2396, 1623, 0, 9.590e+005, 0.000e+000
1, 1, 4, 5, 0, NA, NA, 2396, 1623, 0, 8.909e+005, 0.000e+000
1, 1, 5, 5, 0, NA, NA, 2396, 1623, 0, 7.257e+005, 0.000e+000
1, 1, 6, 5, 0, NA, NA, 2396, 1623, 0, 5.790e+005, 0.000e+000
1, 1, 7, 5, 0, NA, NA, 2396, 1623, 0, 8.008e+005, 0.000e+000
1, 1, 8, 5, 0, NA, NA, 2396, 1623, 0, 6.745e+005, 0.000e+000
1, 1, 9, 5, 0, NA, NA, 2396, 1623, 0, 8.240e+005, 0.000e+000
1, 1, 10, 5, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 11, 5, 0, NA, NA, 2396, 1623, 0, 4.228e+003, 0.000e+000
1, 1, 12, 5, 0, NA, NA, 2396, 1623, 0, 1.200e+001, 0.000e+000
1, 1, 13, 5, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 14, 5, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 15, 5, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 16, 5, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 17, 5, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 18, 5, 0, NA, NA, 2396, 1623, 0, 5.000e+001, 0.000e+000
1, 1, 19, 5, 0, NA, NA, 2396, 1623, 0, 5.391e+006, 0.000e+000
1, 1, 20, 5, 0, NA, NA, 2396, 1623, 0, 6.441e+006, 0.000e+000
1, 1, 21, 5, 0, NA, NA, 2396, 1623, 0, 6.452e+006, 0.000e+000
1, 1, 22, 5, 0, NA, NA, 2396, 1623, 0, 6.097e+006, 0.000e+000
1, 1, 23, 5, 0, NA, NA, 2396, 1623, 0, 6.598e+006, 0.000e+000
1, 1, 24, 5, 0, NA, NA, 2396, 1623, 0, 8.154e+006, 0.000e+000
1, 1, 25, 5, 0, NA, NA, 2396, 1623, 0, 1.050e+007, 1.584e+005
1, 1, 26, 5, 0, NA, NA, 2396, 1623, 0, 1.220e+007, 2.931e+004
1, 1, 27, 5, 0, NA, NA, 2396, 1623, 0, 1.260e+007, 0.000e+000
1, 1, 28, 5, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 29, 5, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 30, 5, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 31, 5, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 32, 5, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 33, 5, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 34, 5, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 35, 5, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 36, 5, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 1, 6, 0, NA, NA, 2396, 1623, 0, 3.075e+005, 0.000e+000
1, 1, 2, 6, 0, NA, NA, 2396, 1623, 0, 2.655e+005, 0.000e+000
1, 1, 3, 6, 0, NA, NA, 2396, 1623, 0, 2.375e+005, 0.000e+000
1, 1, 4, 6, 0, NA, NA, 2396, 1623, 0, 1.848e+005, 0.000e+000
1, 1, 5, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 6, 6, 0, NA, NA, 2396, 1623, 0, 9.527e+004, 0.000e+000
1, 1, 7, 6, 0, NA, NA, 2396, 1623, 0, 1.260e+005, 0.000e+000
1, 1, 8, 6, 0, NA, NA, 2396, 1623, 0, 8.299e+004, 0.000e+000
1, 1, 9, 6, 0, NA, NA, 2396, 1623, 0, 8.858e+004, 0.000e+000
1, 1, 10, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 11, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 12, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 13, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 14, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 15, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 16, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 17, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 18, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 19, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 20, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 21, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
