Spot Integral Intensity File
Grid: 36 by 24, spot diameter 1.100, spot style round
XQN, YQN, XSN, YSN, Attr, UID, Descr, Data Area, Bkg Area, (N of Saturated Pixels, Spot Integral Intensity, Spot Background Integral Intensity) x M
1, 1, 36, 3, 0, NA, NA, 1910, 2559, 0, 7.277e+003, 2.796e+004
1, 1, 1, 4, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 0.000e+000
1, 1, 2, 4, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 0.000e+000
1, 1, 3, 4, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 0.000e+000
1, 1, 4, 4, 0, NA, NA, 1910, 2559, 0, 4.528e+003, 0.000e+000
1, 1, 5, 4, 0, NA, NA, 1910, 2559, 0, 9.434e+003, 2.274e+003
1, 1, 6, 4, 0, NA, NA, 1910, 2559, 0, 7.196e+003, 0.000e+000
1, 1, 7, 4, 0, NA, NA, 1910, 2559, 0, 2.119e+004, 0.000e+000
1, 1, 8, 4, 0, NA, NA, 1910, 2559, 0, 6.480e+003, 0.000e+000
1, 1, 9, 4, 0, NA, NA, 1910, 2559, 0, 1.019e+004, 5.986e+003
1, 1, 10, 4, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 1.126e+004
1, 1, 11, 4, 0, NA, NA, 1910, 2559, 0, 3.520e+003, 1.080e+002
1, 1, 12, 4, 0, NA, NA, 1910, 2559, 0, 1.816e+003, 2.004e+003
1, 1, 13, 4, 0, NA, NA, 1910, 2559, 0, 9.050e+002, 1.545e+003
1, 1, 14, 4, 0, NA, NA, 1910, 2559, 0, 2.327e+003, 4.470e+003
1, 1, 15, 4, 0, NA, NA, 1910, 2559, 0, 1.923e+003, 3.606e+003
1, 1, 16, 4, 0, NA, NA, 1910, 2559, 0, 2.434e+004, 1.033e+004
1, 1, 17, 4, 0, NA, NA, 1910, 2559, 0, 1.047e+004, 3.295e+004
1, 1, 18, 4, 0, NA, NA, 1910, 2559, 0, 1.047e+004, 3.246e+004
1, 1, 19, 4, 0, NA, NA, 1910, 2559, 0, 3.826e+004, 5.973e+004
1, 1, 20, 4, 0, NA, NA, 1910, 2559, 0, 1.412e+005, 2.007e+005
1, 1, 21, 4, 0, NA, NA, 1910, 2559, 0, 1.690e+005, 2.325e+005
1, 1, 22, 4, 0, NA, NA, 1910, 2559, 0, 1.701e+005, 2.870e+005
1, 1, 23, 4, 0, NA, NA, 1910, 2559, 0, 2.061e+005, 2.839e+005
1, 1, 24, 4, 0, NA, NA, 1910, 2559, 0, 2.886e+005, 4.574e+005
1, 1, 25, 4, 0, NA, NA, 1910, 2559, 0, 2.825e+005, 3.765e+005
1, 1, 26, 4, 0, NA, NA, 1910, 2559, 0, 1.036e+005, 1.885e+005
1, 1, 27, 4, 0, NA, NA, 1910, 2559, 0, 7.938e+004, 7.439e+004
1, 1, 28, 4, 0, NA, NA, 1910, 2559, 0, 2.328e+005, 1.065e+005
1, 1, 29, 4, 0, NA, NA, 1910, 2559, 0, 2.316e+005, 1.137e+004
1, 1, 30, 4, 0, NA, NA, 1910, 2559, 0, 1.753e+005, 2.449e+004
1, 1, 31, 4, 0, NA, NA, 1910, 2559, 0, 1.420e+005, 9.354e+003
1, 1, 32, 4, 0, NA, NA, 1910, 2559, 0, 1.369e+005, 9.219e+003
1, 1, 33, 4, 0, NA, NA, 1910, 2559, 0, 8.423e+004, 1.874e+004
1, 1, 34, 4, 0, NA, NA, 1910, 2559, 0, 1.363e+005, 3.059e+005
1, 1, 35, 4, 0, NA, NA, 1910, 2559, 0, 1.142e+005, 1.544e+004
1, 1, 36, 4, 0, NA, NA, 1910, 2559, 0, 1.015e+005, 4.704e+003
1, 1, 1, 5, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 0.000e+000
1, 1, 2, 5, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 0.000e+000
1, 1, 3, 5, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 1.043e+003
1, 1, 4, 5, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 0.000e+000
1, 1, 5, 5, 0, NA, NA, 1910, 2559, 0, 4.910e+002, 1.240e+002
1, 1, 6, 5, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 1.281e+004
1, 1, 7, 5, 0, NA, NA, 1910, 2559, 0, 1.851e+004, 1.320e+002
1, 1, 8, 5, 0, NA, NA, 1910, 2559, 0, 4.300e+001, 0.000e+000
1, 1, 9, 5, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 1.953e+003
1, 1, 10, 5, 0, NA, NA, 1910, 2559, 0, 9.300e+001, 5.238e+003
1, 1, 11, 5, 0, NA, NA, 1910, 2559, 0, 3.490e+002, 2.103e+004
1, 1, 12, 5, 0, NA, NA, 1910, 2559, 0, 1.341e+003, 4.564e+003
1, 1, 13, 5, 0, NA, NA, 1910, 2559, 0, 2.645e+003, 1.354e+003
1, 1, 14, 5, 0, NA, NA, 1910, 2559, 0, 1.622e+003, 5.898e+003
